course status	course_dept	course_id	course_time	number_seats	open_seats	course_name	instructor	discussion_time
in person	ENAE	ENAE301	TuTh 12:30pm 1:45pm	40	40	Dynamics of Aerospace Systems	Derek Paley	F 2:00pm 2:50pm
in person	ENAE	ENAE301	TuTh 12:30pm 1:45pm	40	40	Dynamics of Aerospace Systems	Derek Paley	F 3:00pm 3:50pm
in person	ENAE	ENAE301	TuTh 12:30pm 1:45pm	40	40	Dynamics of Aerospace Systems	Derek Paley	F 4:00pm 4:50pm
in person	ENAE	ENAE311	TuTh 9:30am 10:45am	125	125	Aerodynamics I	Christopher Cadou	
in person	ENAE	ENAE311H	TuTh 9:30am 10:45am	35	35	Aerodynamics I	Stuart Laurence	
in person	ENAE	ENAE362	MW 1:00pm 1:50pm	24	24	Aerospace Instrumentation and Experimentation	Allen Winkelmann	M 2:00pm 5:00pm
in person	ENAE	ENAE362	MW 1:00pm 1:50pm	24	24	Aerospace Instrumentation and Experimentation	Allen Winkelmann	Tu 2:00pm 5:00pm
in person	ENAE	ENAE362	MW 1:00pm 1:50pm	24	24	Aerospace Instrumentation and Experimentation	Allen Winkelmann	W 2:00pm 5:00pm
in person	ENAE	ENAE362	MW 1:00pm 1:50pm	24	24	Aerospace Instrumentation and Experimentation	Allen Winkelmann	Th 2:00pm 5:00pm
in person	ENAE	ENAE362	MW 1:00pm 1:50pm	24	24	Aerospace Instrumentation and Experimentation	Allen Winkelmann	W 8:50am 11:50am
in person	ENAE	ENAE362	MW 1:00pm 1:50pm	24	24	Aerospace Instrumentation and Experimentation	Allen Winkelmann	F 8:50am 11:50am
in person	ENAE	ENAE380	MW 12:00pm 12:50pm	25	25	Flight Software Systems	Anthony Banes	F 9:00am 10:50am
in person	ENAE	ENAE380	MW 12:00pm 12:50pm	25	25	Flight Software Systems	Anthony Banes	F 11:00am 12:50pm
in person	ENAE	ENAE380	MW 12:00pm 12:50pm	25	25	Flight Software Systems	Anthony Banes	F 1:00pm 2:50pm
in person	ENAE	ENAE380	MW 12:00pm 12:50pm	25	25	Flight Software Systems	Mumu Xu	M 9:00am 10:50am
in person	ENAE	ENAE380	MW 12:00pm 12:50pm	25	25	Flight Software Systems	Mumu Xu	Tu 2:00pm 3:50pm
in person	ENAE	ENAE380	MW 12:00pm 12:50pm	25	25	Flight Software Systems	Mumu Xu	M 2:00pm 3:50pm
in person	ENAE	ENAE403	TuTh 3:30pm 4:45pm	70	70	Aircraft Flight Dynamics	Michael Otte	
in person	ENAE	ENAE423	MWF 11:00am 11:50am	110	110	Vibration and Aeroelasticity	Andrew Becnel	
in person	ENAE	ENAE423H	MWF 11:00am 11:50am	35	35	Vibration and Aeroelasticity	Olivier Bauchau	
in person	ENAE	ENAE441	TuTh 9:30am 10:45am	80	80	Space Navigation and Guidance	Liam Healy	
in person	ENAE	ENAE455	TuTh 12:30pm 1:45pm	70	70	Aircraft Propulsion and Power	Kenneth Yu	
in person	ENAE	ENAE457	TuTh 2:00pm 3:15pm	80	80	Space Propulsion and Power	Ray Sedwick	
in person	ENAE	ENAE481	MWF 2:00pm 2:50pm	45	45	Principles of Aircraft Design	Dominic Palumbo	
in person	ENAE	ENAE481	TuTh 2:00pm 3:15pm	15	15	Principles of Aircraft Design	Sung Lee	
in person	ENAE	ENAE481	MWF 2:00pm 2:50pm	10	10	Principles of Aircraft Design	Vengalattore Nagaraj	
in person	ENAE	ENAE481	MWF 3:00pm 3:50pm	10	10	Principles of Aircraft Design	James Baeder	
in person	ENAE	ENAE483	TuTh 11:00am 12:15pm	80	80	Principles of Space Systems Design	David Akin,Andrew Becnel	
in person	ENAE	ENAE601	MW 2:00pm 3:15pm	25	25	Astrodynamics	Christine Hartzell	
in person	ENAE	ENAE603	TuTh 5:00pm 6:15pm	15	15	Near-Earth Object Exploration	Brent Barbee	
in person	ENAE	ENAE631	TuTh 2:00pm 3:15pm	20	20	Helicopter Aerodynamics I	Inderjit Chopra	
in person	ENAE	ENAE631	TuTh 2:00pm 3:15pm	5	5	Helicopter Aerodynamics I	Inderjit Chopra	
in person	ENAE	ENAE636	MW 9:30am 10:45am	15	15	Helicopter Dynamics II	Anubhav Datta	
in person	ENAE	ENAE641	TuTh 12:30pm 1:45pm	25	25	Linear System Dynamics	Robert Sanner	
in person	ENAE	ENAE651	TuTh 9:30am 10:45am	20	20	Smart Structures	Inderjit Chopra	
in person	ENAE	ENAE651	TuTh 9:30am 10:45am	15	15	Smart Structures	Inderjit Chopra	
in person	ENAE	ENAE655	MW 2:00pm 3:15pm	35	35	Structural Dynamics	Olivier Bauchau	
in person	ENAE	ENAE673	TuTh 9:30am 10:45am	20	20	Aerodynamics of Incompressible Fluids	Pino Martin	
in person	ENAE	ENAE681	TuSu 5:00pm 6:15pm	15	15	Engineering Optimization	John Tritschler	
in person	ENAE	ENAE684	TuTh 11:00am 12:15pm	10	10	Computational Fluid Dynamics I	James Baeder	
in person	ENAE	ENAE684	TuTh 11:00am 12:15pm	15	15	Computational Fluid Dynamics I	James Baeder	
in person	ENAE	ENAE692	MW 5:00pm 6:15pm	24	24	Introduction to Space Robotics	Craig Carignan	
in person	ENAE	ENAE788D	TuTh 11:00am 12:15pm	8	8	Selected Topics in Aerospace Engineering; Advanced Space Systems Design	David Akin	
in person	ENAE	ENAE788K	MW 2:00pm 3:15pm	5	5	Selected Topics in Aerospace Engineering; Estimation and Control of Stochastic Systems	Robert Sanner	
in person	ENAE	ENAE788M	TuTh 3:00pm 4:15pm	20	20	Selected Topics in Aerospace Engineering; Hands on Autonomous Aerial Robotics	Nitin Sanket,John Aloimonos,Chahat Singh	
online	ENAE	ENAE653	MW 5:00pm 6:15pm	20	20	Nonlinear Finite Element Analysis of Continua	Sung Lee	
online	ENAE	ENAE788K	MW 2:00pm 3:15pm	15	15	Selected Topics in Aerospace Engineering; Estimation and Control of Stochastic Systems	Robert Sanner	
in person	ENCE	ENCE100	W 1:00pm 1:50pm	132	132	Introduction to Civil and Environmental Engineering	Charles Schwartz	
in person	ENCE	ENCE200	MW 2:00pm 3:15pm	38	38	Civil Engineering Computation	Frank White	
in person	ENCE	ENCE200	MW 3:30pm 4:45pm	38	38	Civil Engineering Computation	Frank White	
in person	ENCE	ENCE201	MWF 2:00pm 2:50pm	55	55	Engineering Information Processing	Peter Chang	
in person	ENCE	ENCE205	TuTh 2:00pm 2:50pm	15	15	Biology for Civil and Environmental Engineers	Birthe Kjellerup	M 9:00am 12:00pm
in person	ENCE	ENCE205	TuTh 2:00pm 2:50pm	15	15	Biology for Civil and Environmental Engineers	Birthe Kjellerup	M 3:00pm 6:00pm
in person	ENCE	ENCE215	TuTh 8:00am 9:15am	24	24	Engineering for Sustainability	Natasha Andrade	
in person	ENCE	ENCE215	TuTh 9:30am 10:45am	24	24	Engineering for Sustainability	Natasha Andrade	
in person	ENCE	ENCE300	Tu 12:30pm 2:30pm	18	18	Fundamentals of Engineering Materials	Dimitrios Goulias	Th 10:30am 12:30pm
in person	ENCE	ENCE300	Tu 12:30pm 2:30pm	18	18	Fundamentals of Engineering Materials	Dimitrios Goulias	Th 12:30pm 2:30pm
in person	ENCE	ENCE300	Tu 12:30pm 2:30pm	18	18	Fundamentals of Engineering Materials	Dimitrios Goulias	Th 2:30pm 4:30pm
in person	ENCE	ENCE300	Tu 12:30pm 2:30pm	18	18	Fundamentals of Engineering Materials	Dimitrios Goulias	Th 4:30pm 6:30pm
in person	ENCE	ENCE302	MWF 2:00pm 2:50pm	65	65	Probability and Statistics for Civil and Environmental Engineers	Bilal Ayyub	
in person	ENCE	ENCE305	MWF 8:00am 8:50am	40	40	Fundamentals of Engineering Fluids	Kaye Brubaker	
in person	ENCE	ENCE305	MWF 10:00am 10:50am	40	40	Fundamentals of Engineering Fluids	Instructor: TBA	
in person	ENCE	ENCE310	TuTh 2:00pm 3:15pm	66	66	Introduction to Environmental Engineering	Birthe Kjellerup	
in person	ENCE	ENCE320	Th 5:00pm 7:30pm	75	75	Introduction to Project Management	John Driessnack	
in person	ENCE	ENCE340	TuTh 9:30am 10:45am	57	57	Fundamentals of Geotechnical Engineering	Ahmet Aydilek	
in person	ENCE	ENCE360	TuTh 9:30am 10:45am	36	36	Analysis of Civil Engineering Systems	Ali Haghani	
in person	ENCE	ENCE360	TuTh 11:00am 12:15pm	36	36	Analysis of Civil Engineering Systems	Ali Haghani	
in person	ENCE	ENCE370	MWF 1:00pm 1:50pm	60	60	Introduction to Transportation Engineering and Planning	Paul Schonfeld	
in person	ENCE	ENCE411	TuTh 11:00am 11:50am	12	12	Environmental Engineering Science	Alba Torrents	W 10:00am 1:00pm
in person	ENCE	ENCE411	TuTh 11:00am 11:50am	12	12	Environmental Engineering Science	Alba Torrents	W 2:00pm 5:00pm
in person	ENCE	ENCE420	M 3:30pm 6:00pm	25	25	Selection and Utilization of Construction Equipment	Miroslaw Skibniewski	
in person	ENCE	ENCE422	M 5:00pm 7:30pm	60	60	Project Cost Accounting and Economics	Qingbin Cui	
in person	ENCE	ENCE423	Tu 5:00pm 7:30pm	70	70	Project Planning, Estimating & Scheduling	Kenneth O'Connell	
in person	ENCE	ENCE424	W 5:00pm 7:30pm	30	30	Communication for Project Managers	Shana Webster-Trotman	
in person	ENCE	ENCE426	W 5:00pm 7:30pm	40	40	Construction Documentation and BIM Applications in Engineering and Construction	Jason Dreher	
in person	ENCE	ENCE426	Th 5:00pm 7:30pm	40	40	Construction Documentation and BIM Applications in Engineering and Construction	Jason Dreher	
in person	ENCE	ENCE432	MWF 9:00am 9:50am	42	42	Ground Water Hydrology	Kaye Brubaker	
in person	ENCE	ENCE433	M 2:00pm 4:40pm	25	25	Assessment of Natural Hazards for Engineering Applications	Michelle Bensi	
in person	ENCE	ENCE441	TuTh 11:00am 12:15pm	70	70	Foundation Design	Mohamed Aggour	
in person	ENCE	ENCE444	Tu 12:30pm 1:30pm	15	15	Experimental Methods in Geotechnical Structural Engineering	Ahmet Aydilek,Yunfeng Zhang	W 1:00pm 4:00pm
in person	ENCE	ENCE444	Tu 12:30pm 1:30pm	15	15	Experimental Methods in Geotechnical Structural Engineering	Ahmet Aydilek,Yunfeng Zhang	W 1:00pm 4:00pm
in person	ENCE	ENCE454	MWF 11:00am 11:50am	40	40	Design of Concrete Structures	Amde Amde	
in person	ENCE	ENCE454	MWF 10:00am 10:50am	35	35	Design of Concrete Structures	Amde Amde	
in person	ENCE	ENCE466	Tu 3:30pm 4:45pm	40	40	Design of Civil Engineering Systems	Russell Anderson	Th 3:30pm 4:45pm
in person	ENCE	ENCE466	Tu 3:30pm 4:45pm	40	40	Design of Civil Engineering Systems	Russell Anderson	Th 2:00pm 3:15pm
in person	ENCE	ENCE470	MWF 10:00am 10:50am	40	40	Highway Engineering	ShiaauLir Wang	
in person	ENCE	ENCE602	M 1:00pm 3:40pm	17	17	Project Procurement Management	Qingbin Cui	
in person	ENCE	ENCE633	M 2:00pm 4:40pm	25	25	Assessment of Natural Hazards for Engineerng Applications	Michelle Bensi	
in person	ENCE	ENCE650	TuTh 9:30am 10:45am	20	20	Process Dynamics in Environmental Systems	Allen Davis	
in person	ENCE	ENCE651	TuTh 8:00am 9:15am	20	20	Chemistry of Natural Waters	Alba Torrents	
in person	ENCE	ENCE661	M 4:00pm 6:40pm	38	38	Project Cost Accounting and Finance	James Myers	
in person	ENCE	ENCE662		36	36	Introduction to Project Management	John Johnson	
in person	ENCE	ENCE670	Th 5:00pm 7:45pm	29	29	Highway Traffic Characteristics and Measurements	Gang-Len Chang	
in person	ENCE	ENCE672	Tu 5:00pm 7:40pm	29	29	Regional Transportation Planning	Paul Schonfeld	
in person	ENCE	ENCE688E	TuTh 12:30pm 1:45pm	20	20	Advanced Topics in Civil Engineering; Bioremediation	Guangbin Li	
in person	ENCE	ENCE688I	W 10:00am 12:30pm	20	20	Advanced Topics in Civil Engineering; Discrete Choice Analysis	Cinzia Cirillo	
in person	ENCE	ENCE688T	F 11:00am 12:00pm	25	25	Advanced Topics in Civil Engineering; Disaster Resilience Seminar	Gregory Baecher	
in person	ENCE	ENCE741	TuTh 5:00pm 7:30pm	25	25	Earth Retaining Structures	Mohamed Aggour	
online	ENCE	ENCE204	TuTh 2:00pm 3:15pm	25	25	How Do Cities Work	Deb Niemeier	
online	ENCE	ENCE325	Th 5:00pm 7:30pm	55	55	Introduction to Construction Project Management	Stephen Wooldridge	
online	ENCE	ENCE353	MWF 9:00am 9:50am	60	60	Introduction to Structural Analysis	Mark Austin	
online	ENCE	ENCE605		25	25	Evolving as a Project Leader	William Brantley	
online	ENCE	ENCE613	W 5:00pm 7:30pm	25	25	Structural Dynamics	Yunfeng Zhang	
online	ENCE	ENCE622	Th 8:00pm 9:00pm	25	25	Construction Automation & Robotics	H Johnson	
online	ENCE	ENCE627		40	40	Project Risk Management	Gregory Baecher	
online	ENCE	ENCE688P	MW 5:00pm 6:15pm	20	20	Advanced Topics in Civil Engineering; Data Mining and Machine Learning for the Built Environment	Mark Austin	
online	ENCE	ENCE689R	F 10:00am 10:50am	25	25	Seminar; Research Methods	Gregory Baecher	
blended	ENCE	ENCE424	Tu 5:00pm 7:30pm	35	35	Communication for Project Managers	Shana Webster-Trotman	
blended	ENCE	ENCE430	W 2:00pm 4:40pm	25	25	Introduction to Infrastructure and Resilience	Allison Reilly	
blended	ENCE	ENCE489G	TuTh 4:00pm 5:15pm	20	20	Special Problems in Civil Engineering; Remote Sensing of Global Water	Barton Forman	
blended	ENCE	ENCE603	TuTh 3:30pm 4:45pm	25	25	Data Analytics for Project Managers	Gregory Baecher	
blended	ENCE	ENCE606	Tu 4:00pm 6:40pm	25	25	Graduate Introduction to Project Scheduling	Kenneth O'Connell	
blended	ENCE	ENCE610	M 5:00pm 7:30pm	25	25	Fundamentals of Structural Analysis	Peter Chang	
blended	ENCE	ENCE614	Tu 5:00pm 7:30pm	35	35	Communications for Project Managers	Shana Webster-Trotman	
blended	ENCE	ENCE614	W 5:00pm 7:30pm	30	30	Communications for Project Managers	Shana Webster-Trotman	
blended	ENCE	ENCE632	W 2:00pm 4:40pm	25	25	Introduction to Infrastructure and Resilience	Allison Reilly	
blended	ENCE	ENCE652	TuTh 11:00am 12:15pm	15	15	Microbiological Principles of Environmental Engineering	Birthe Kjellerup	
blended	ENCE	ENCE688L	Tu 9:30am 12:15pm	25	25	Advanced Topics in Civil Engineering	Cinzia Cirillo	
blended	ENCE	ENCE688Q	M 2:00pm 4:40pm	25	25	Advanced Topics in Civil Engineering	Michelle Bensi	
blended	ENCE	ENCE689G	TuTh 4:00pm 5:15pm	20	20	Seminar; Remote Sensing of Global Water	Barton Forman	
in person	ENCH	ENCH609	Tu 11:00am 12:00pm	35	35	Graduate Seminar	Taylor Woehl	
in person	ENCH	ENCH610	TuTh 3:30pm 4:45pm	35	35	Chemical Engineering Thermodynamics	Mikhail Anisimov	
in person	ENCH	ENCH620	TuTh 5:00pm 6:15pm	35	35	Methods of Engineering Analysis	Nam Sun Wang	
in person	ENCH	ENCH648C	TuTh 12:30pm 1:45pm	8	8	Special Problems in Chemical Engineering; Control of Air Pollution Sources	Akua Asa-Awuku	
in person	ENCH	ENCH648E	MWF 9:00am 9:50am	11	11	Special Problems in Chemical Engineering; Heterogeneous Catalysis for Energy Applications	Dongxia Liu	
in person	ENCH	ENCH648F	MWF 11:00am 11:50am	10	10	Special Problems in Chemical Engineering; The Science and Technology of Colloidal Systems	Taylor Woehl	
in person	ENCH	ENCH648K	TuTh 2:00pm 3:15pm	30	30	Special Problems in Chemical Engineering; Electrochemical Energy Engineering	Paul Albertus	
in person	ENCH	ENCH648W	MW 5:00pm 6:15pm	10	10	Special Problems in Chemical Engineering; Transport Phenomena in Small and Biological Systems	Panagiotis Dimitrakopoulos	
in person	ENEE	ENEE101	F 12:00pm 12:50pm	12	12	Introduction to Electrical & Computer Engineering	Romel Gomez	MW 8:00am 9:50am
in person	ENEE	ENEE101	F 12:00pm 12:50pm	12	12	Introduction to Electrical & Computer Engineering	Romel Gomez	MW 10:00am 11:50am
in person	ENEE	ENEE101	F 12:00pm 12:50pm	12	12	Introduction to Electrical & Computer Engineering	Romel Gomez	MW 12:00pm 1:50pm
in person	ENEE	ENEE101	F 12:00pm 12:50pm	12	12	Introduction to Electrical & Computer Engineering	Romel Gomez	MW 2:00pm 3:50pm
in person	ENEE	ENEE101	F 12:00pm 12:50pm	12	12	Introduction to Electrical & Computer Engineering	Romel Gomez	MW 4:00pm 5:50pm
in person	ENEE	ENEE101	F 12:00pm 12:50pm	12	12	Introduction to Electrical & Computer Engineering	Romel Gomez	TuTh 8:00am 9:50am
in person	ENEE	ENEE101	F 12:00pm 12:50pm	12	12	Introduction to Electrical & Computer Engineering	Romel Gomez	TuTh 10:00am 11:50am
in person	ENEE	ENEE101	F 12:00pm 12:50pm	12	12	Introduction to Electrical & Computer Engineering	Romel Gomez	TuTh 12:00pm 1:50pm
in person	ENEE	ENEE101	F 12:00pm 12:50pm	12	12	Introduction to Electrical & Computer Engineering	Romel Gomez	TuTh 2:00pm 3:50pm
in person	ENEE	ENEE101	F 12:00pm 12:50pm	12	12	Introduction to Electrical & Computer Engineering	Romel Gomez	TuTh 4:00pm 5:50pm
in person	ENEE	ENEE140	Tu 9:30am 10:45am	12	12	Introduction to Programming Concepts for Engineers	Pramod Govindan	WF 8:00am 8:50am
in person	ENEE	ENEE140	Tu 9:30am 10:45am	12	12	Introduction to Programming Concepts for Engineers	Pramod Govindan	WF 9:00am 9:50am
in person	ENEE	ENEE140	Tu 9:30am 10:45am	12	12	Introduction to Programming Concepts for Engineers	Pramod Govindan	WF 10:00am 10:50am
in person	ENEE	ENEE140	Tu 9:30am 10:45am	12	12	Introduction to Programming Concepts for Engineers	Pramod Govindan	WF 11:00am 11:50am
in person	ENEE	ENEE140	Tu 9:30am 10:45am	12	12	Introduction to Programming Concepts for Engineers	Pramod Govindan	WF 1:00pm 1:50pm
in person	ENEE	ENEE140	Tu 9:30am 10:45am	12	12	Introduction to Programming Concepts for Engineers	Pramod Govindan	WF 2:00pm 2:50pm
in person	ENEE	ENEE140	Tu 9:30am 10:45am	12	12	Introduction to Programming Concepts for Engineers	Pramod Govindan	WF 3:00pm 3:50pm
in person	ENEE	ENEE150	TuTh 11:00am 12:15pm	12	12	Intermediate Programming Concepts for Engineers	Donald Yeung	F 9:00am 9:50am
in person	ENEE	ENEE150	TuTh 11:00am 12:15pm	12	12	Intermediate Programming Concepts for Engineers	Donald Yeung	F 10:00am 10:50am
in person	ENEE	ENEE150	TuTh 11:00am 12:15pm	14	14	Intermediate Programming Concepts for Engineers	Donald Yeung	F 11:00am 11:50am
in person	ENEE	ENEE150	TuTh 11:00am 12:15pm	14	14	Intermediate Programming Concepts for Engineers	Donald Yeung	F 1:00pm 1:50pm
in person	ENEE	ENEE200	TuTh 9:30am 10:45am	15	15	Technology and Consequences: Engineering, Ethics, and Humanity	Logan Williams	F 9:00am 10:15am
in person	ENEE	ENEE200	TuTh 9:30am 10:45am	15	15	Technology and Consequences: Engineering, Ethics, and Humanity	Logan Williams	F 10:30am 11:45am
in person	ENEE	ENEE200	TuTh 9:30am 10:45am	15	15	Technology and Consequences: Engineering, Ethics, and Humanity	Logan Williams	F 12:00pm 1:15pm
in person	ENEE	ENEE200	TuTh 9:30am 10:45am	15	15	Technology and Consequences: Engineering, Ethics, and Humanity	Logan Williams	F 1:30pm 2:45pm
in person	ENEE	ENEE200	TuTh 9:30am 10:45am	15	15	Technology and Consequences: Engineering, Ethics, and Humanity	Logan Williams	F 3:00pm 4:15pm
in person	ENEE	ENEE200	TuTh 3:30pm 4:45pm	15	15	Technology and Consequences: Engineering, Ethics, and Humanity	Nicole Mogul	F 9:00am 10:15am
in person	ENEE	ENEE200	TuTh 3:30pm 4:45pm	15	15	Technology and Consequences: Engineering, Ethics, and Humanity	Nicole Mogul	F 10:30am 11:45am
in person	ENEE	ENEE200	TuTh 3:30pm 4:45pm	15	15	Technology and Consequences: Engineering, Ethics, and Humanity	Nicole Mogul	F 12:00pm 1:15pm
in person	ENEE	ENEE200	TuTh 3:30pm 4:45pm	15	15	Technology and Consequences: Engineering, Ethics, and Humanity	Nicole Mogul	F 1:30pm 2:45pm
in person	ENEE	ENEE200	TuTh 3:30pm 4:45pm	15	15	Technology and Consequences: Engineering, Ethics, and Humanity	Nicole Mogul	F 3:00pm 4:15pm
in person	ENEE	ENEE205	MW 2:00pm 3:15pm	12	12	Electric Circuits	Romel Gomez	F 12:00pm 1:50pm
in person	ENEE	ENEE205	MW 2:00pm 3:15pm	12	12	Electric Circuits	Romel Gomez	Tu 9:00am 10:50am
in person	ENEE	ENEE205	MW 2:00pm 3:15pm	12	12	Electric Circuits	Romel Gomez	W 9:00am 10:50am
in person	ENEE	ENEE205	MW 2:00pm 3:15pm	12	12	Electric Circuits	Romel Gomez	Th 9:00am 10:50am
in person	ENEE	ENEE205	MW 2:00pm 3:15pm	12	12	Electric Circuits	Romel Gomez	W 12:00pm 1:50pm
in person	ENEE	ENEE205	TuTh 9:30am 10:45am	10	10	Electric Circuits	Thomas Murphy	M 12:00pm 1:50pm
in person	ENEE	ENEE205	TuTh 9:30am 10:45am	8	8	Electric Circuits	Thomas Murphy	M 3:00pm 4:50pm
in person	ENEE	ENEE205	TuTh 9:30am 10:45am	8	8	Electric Circuits	Thomas Murphy	W 3:00pm 4:50pm
in person	ENEE	ENEE205	TuTh 9:30am 10:45am	18	18	Electric Circuits	Thomas Murphy	F 9:00am 10:50am
in person	ENEE	ENEE205	TuTh 9:30am 10:45am	10	10	Electric Circuits	Thomas Murphy	M 9:00am 10:50am
in person	ENEE	ENEE222	TuTh 5:00pm 6:15pm	25	25	Elements of Discrete Signal Analysis	Adrianos Papamarcou	Tu 9:00am 9:50am
in person	ENEE	ENEE222	TuTh 5:00pm 6:15pm	25	25	Elements of Discrete Signal Analysis	Adrianos Papamarcou	Tu 10:00am 10:50am
in person	ENEE	ENEE222	TuTh 12:30pm 1:45pm	25	25	Elements of Discrete Signal Analysis	Adrianos Papamarcou	W 9:00am 9:50am
in person	ENEE	ENEE222	TuTh 12:30pm 1:45pm	25	25	Elements of Discrete Signal Analysis	Adrianos Papamarcou	W 10:00am 10:50am
in person	ENEE	ENEE244	MW 11:00am 12:15pm	12	12	Digital Logic Design	Manoj Franklin	Th 9:00am 9:50am
in person	ENEE	ENEE244	MW 11:00am 12:15pm	12	12	Digital Logic Design	Manoj Franklin	Th 10:00am 10:50am
in person	ENEE	ENEE244	MW 11:00am 12:15pm	12	12	Digital Logic Design	Manoj Franklin	Th 11:00am 11:50am
in person	ENEE	ENEE244	MW 11:00am 12:15pm	12	12	Digital Logic Design	Manoj Franklin	Th 12:00pm 12:50pm
in person	ENEE	ENEE244	TuTh 2:00pm 3:15pm	12	12	Digital Logic Design	Gang Qu	M 9:00am 9:50am
in person	ENEE	ENEE244	TuTh 2:00pm 3:15pm	12	12	Digital Logic Design	Gang Qu	M 10:00am 10:50am
in person	ENEE	ENEE244	TuTh 2:00pm 3:15pm	12	12	Digital Logic Design	Gang Qu	M 11:00am 11:50am
in person	ENEE	ENEE244	TuTh 2:00pm 3:15pm	12	12	Digital Logic Design	Gang Qu	M 12:00pm 12:50pm
in person	ENEE	ENEE244	MW 3:30pm 4:45pm	12	12	Digital Logic Design	Pramod Govindan	
in person	ENEE	ENEE244	MW 3:30pm 4:45pm	12	12	Digital Logic Design	Pramod Govindan	
in person	ENEE	ENEE244	MW 3:30pm 4:45pm	12	12	Digital Logic Design	Pramod Govindan	
in person	ENEE	ENEE244	MW 3:30pm 4:45pm	12	12	Digital Logic Design	Pramod Govindan	
in person	ENEE	ENEE245	M 10:00am 10:50am	12	12	Digital Circuits and Systems Laboratory	Pramod Govindan	M 2:00pm 4:50pm
in person	ENEE	ENEE245	M 10:00am 10:50am	12	12	Digital Circuits and Systems Laboratory	Pramod Govindan	Tu 8:00am 10:50am
in person	ENEE	ENEE245	M 10:00am 10:50am	12	12	Digital Circuits and Systems Laboratory	Pramod Govindan	W 11:00am 1:50pm
in person	ENEE	ENEE245	M 10:00am 10:50am	12	12	Digital Circuits and Systems Laboratory	Pramod Govindan	Th 11:00am 1:50pm
in person	ENEE	ENEE245	M 10:00am 10:50am	12	12	Digital Circuits and Systems Laboratory	Pramod Govindan	F 2:00pm 4:50pm
in person	ENEE	ENEE245	M 10:00am 10:50am	12	12	Digital Circuits and Systems Laboratory	Pramod Govindan	Tu 2:00pm 4:50pm
in person	ENEE	ENEE245	M 10:00am 10:50am	12	12	Digital Circuits and Systems Laboratory	Pramod Govindan	Tu 11:00am 1:50pm
in person	ENEE	ENEE245	M 10:00am 10:50am	12	12	Digital Circuits and Systems Laboratory	Pramod Govindan	W 8:00am 10:50am
in person	ENEE	ENEE303	MW 9:30am 10:45am	25	25	Analog and Digital Electronics	Timothy Horiuchi	F 9:00am 9:50am
in person	ENEE	ENEE303	MW 9:30am 10:45am	25	25	Analog and Digital Electronics	Timothy Horiuchi	F 10:00am 10:50am
in person	ENEE	ENEE303	TuTh 9:30am 10:45am	25	25	Analog and Digital Electronics	Martin Peckerar	F 11:00am 11:50am
in person	ENEE	ENEE303	TuTh 9:30am 10:45am	25	25	Analog and Digital Electronics	Martin Peckerar	F 12:00pm 12:50pm
in person	ENEE	ENEE303	TuTh 2:00pm 3:15pm	25	25	Analog and Digital Electronics	Agisilaos Iliadis	W 9:00am 9:50am
in person	ENEE	ENEE303	TuTh 2:00pm 3:15pm	25	25	Analog and Digital Electronics	Agisilaos Iliadis	W 10:00am 10:50am
in person	ENEE	ENEE303H	TuTh 2:00pm 3:15pm	15	15	Analog and Digital Electronics	Agisilaos Iliadis	W 10:00am 10:50am
in person	ENEE	ENEE307	W 10:00am 10:50am	12	12	Electronic Circuits Design Laboratory	Neil Goldsman	Tu 11:00am 1:50pm
in person	ENEE	ENEE307	W 10:00am 10:50am	12	12	Electronic Circuits Design Laboratory	Neil Goldsman	M 11:00am 1:50pm
in person	ENEE	ENEE307	W 10:00am 10:50am	12	12	Electronic Circuits Design Laboratory	Neil Goldsman	M 2:00pm 4:50pm
in person	ENEE	ENEE307	W 10:00am 10:50am	12	12	Electronic Circuits Design Laboratory	Neil Goldsman	Th 11:00am 1:50pm
in person	ENEE	ENEE307	W 10:00am 10:50am	12	12	Electronic Circuits Design Laboratory	Neil Goldsman	Tu 2:00pm 4:50pm
in person	ENEE	ENEE307	W 10:00am 10:50am	12	12	Electronic Circuits Design Laboratory	Neil Goldsman	Th 2:00pm 4:50pm
in person	ENEE	ENEE307	W 10:00am 10:50am	12	12	Electronic Circuits Design Laboratory	Neil Goldsman	F 11:00am 1:50pm
in person	ENEE	ENEE307	W 10:00am 10:50am	12	12	Electronic Circuits Design Laboratory	Neil Goldsman	W 2:00pm 4:50pm
in person	ENEE	ENEE313	MW 11:00am 12:15pm	25	25	Introduction to Device Physics	Kevin Daniels	F 10:00am 10:50am
in person	ENEE	ENEE313	MW 11:00am 12:15pm	25	25	Introduction to Device Physics	Kevin Daniels	F 11:00am 11:50am
in person	ENEE	ENEE322	MW 2:00pm 3:15pm	20	20	Signal and System Theory	Carol Espy-Wilson	F 9:00am 9:50am
in person	ENEE	ENEE322	MW 2:00pm 3:15pm	20	20	Signal and System Theory	Carol Espy-Wilson	F 10:00am 10:50am
in person	ENEE	ENEE322	TuTh 9:30am 10:45am	20	20	Signal and System Theory	Danilo Romero	F 11:00am 11:50am
in person	ENEE	ENEE322	TuTh 9:30am 10:45am	20	20	Signal and System Theory	Danilo Romero	F 12:00pm 12:50pm
in person	ENEE	ENEE322	MW 12:30pm 1:45pm	20	20	Signal and System Theory	Alejandra Mercado	F 2:00pm 2:50pm
